0;0.006
1;0.025
2;0.068
3;0.151
4;0.217
5;0.286
6;0.291
7;0.331
8;0.311
9;0.316
10;0.4
11;0.366
12;0.4
13;0.383
14;0.426
15;0.47
16;0.424
17;0.478
18;0.421
19;0.353
20;0.404
21;0.31
22;0.359
23;0.448
24;0.414
25;0.368
26;0.46
27;0.445
28;0.386
29;0.366
30;0.435
31;0.369
32;0.361
33;0.388
34;0.315
35;0.435
36;0.414
37;0.373
38;0.375
39;0.388
40;0.415
41;0.446
42;0.373
43;0.419
44;0.375
45;0.407
46;0.402
47;0.301
48;0.381
49;0.313
