0;0.01
1;0.033
2;0.082
3;0.154
4;0.252
5;0.275
6;0.282
7;0.376
8;0.352
9;0.326
10;0.395
11;0.438
12;0.41
13;0.432
14;0.366
15;0.438
16;0.384
17;0.372
18;0.444
19;0.466
20;0.381
21;0.373
22;0.357
23;0.353
24;0.363
25;0.318
26;0.401
27;0.365
28;0.372
29;0.348
30;0.369
31;0.343
32;0.443
33;0.387
34;0.394
35;0.411
36;0.371
37;0.437
38;0.397
39;0.381
40;0.333
41;0.375
42;0.356
43;0.333
44;0.418
45;0.422
46;0.383
47;0.387
48;0.384
49;0.407
