0;0.005
1;0.016
2;0.055
3;0.162
4;0.227
5;0.291
6;0.265
7;0.32
8;0.335
9;0.316
10;0.357
11;0.395
12;0.38
13;0.37
14;0.377
15;0.413
16;0.343
17;0.325
18;0.355
19;0.4
20;0.39
21;0.359
22;0.411
23;0.384
24;0.403
25;0.399
26;0.395
27;0.378
28;0.392
29;0.388
30;0.355
31;0.432
32;0.407
33;0.513
34;0.387
35;0.422
36;0.394
37;0.341
38;0.373
39;0.4
40;0.409
41;0.443
42;0.362
43;0.409
44;0.427
45;0.399
46;0.439
47;0.449
48;0.45
49;0.351
