0;0.0003;0.0194
1;0.0014;0.0352
2;0.0095;0.2202
3;0.0237;0.2202
4;0.0391;0.3059
5;0.0474;0.3109
6;0.0906;0.317
7;0.1325;0.3369
8;0.1015;0.3369
9;0.1199;0.4408
10;0.184;0.4408
11;0.2209;0.4408
12;0.2565;0.4408
13;0.2447;0.4408
14;0.2269;0.4819
15;0.207;0.4819
16;0.1957;0.4819
17;0.2072;0.9949
18;0.205;1.2545
19;0.3222;2.2628
20;0.4335;2.4464
21;0.587;2.4464
22;0.9727;2.8927
23;1.2456;2.8927
24;1.1789;2.8927
25;1.2396;2.8927
26;1.2968;2.8927
27;1.6034;2.8927
28;1.4275;2.8927
29;1.0921;2.8927
30;1.4581;2.8927
31;1.6416;2.8927
32;1.4573;2.8927
33;1.4475;3.0468
34;1.5109;3.0468
35;1.1812;3.0468
36;1.4192;3.0468
37;1.6695;3.0468
38;1.8508;3.0468
39;1.4906;3.0468
40;1.485;3.0468
41;1.6984;3.0468
42;1.5006;3.0468
43;1.5393;3.7157
44;1.6235;4.2834
45;1.5873;3.8482
46;1.603;3.8482
47;1.9543;3.8482
48;1.7898;3.8482
49;1.8429;3.8482
50;1.8913;5.3077
51;1.8765;5.3077
52;2.0833;5.3077
53;2.4772;5.3077
54;2.4563;5.3077
55;2.5334;5.3077
56;2.5697;5.3077
57;2.8927;5.3077
58;2.6486;5.3077
59;2.4292;5.3077
60;2.3587;5.3077
61;2.3958;5.3077
62;2.6316;5.3077
63;2.8144;5.3077
64;2.532;5.3077
65;2.6348;5.3077
66;2.8366;5.3077
67;2.2522;5.3077
68;2.0001;5.3077
69;2.6976;5.3077
70;1.8358;5.3077
71;2.5129;5.3077
72;2.4007;5.3077
73;2.457;5.3077
74;2.3138;5.3077
75;2.6341;5.3077
76;2.5443;5.3077
77;2.5881;5.3077
78;2.9664;5.3077
79;2.4387;5.3077
80;2.5527;5.3077
81;2.3053;5.3077
82;2.6259;5.3077
83;2.5825;5.3077
84;2.9436;5.3077
85;2.7548;5.3077
86;2.7108;5.3077
87;2.5626;5.3077
88;2.9781;5.3077
89;2.7003;5.3077
90;2.4418;5.3077
91;2.443;5.3077
92;2.2745;5.3077
93;2.8648;5.3077
94;2.2124;5.3077
95;2.8102;5.3077
96;2.9808;5.3077
97;2.9093;5.3077
98;2.5834;5.3077
99;2.7744;5.3077
