0;0.1008;0.9972
1;0.1893;2.381
2;0.3335;2.381
3;0.4578;2.3977
4;0.6794;2.4962
5;0.849;2.4962
6;0.8356;2.6778
7;1.1137;2.6778
8;1.0646;2.9351
9;1.1469;3.2613
10;0.9487;3.2613
11;0.9393;3.2613
12;1.1798;3.2793
13;1.307;4.6708
14;1.0792;4.6708
15;1.4351;4.6708
16;1.3989;4.6708
17;1.5415;4.6708
18;2.2496;4.6708
19;2.3392;4.6708
20;1.8982;4.6708
21;2.0993;4.6708
22;1.7975;4.6708
23;2.5016;4.6708
24;2.4366;4.6708
25;2.231;4.6708
26;2.4741;4.6708
27;2.3746;4.6708
28;1.8779;4.6708
29;2.3799;4.6708
30;2.3064;4.6708
31;2.0741;4.6708
32;1.855;4.6708
33;1.979;4.6708
34;2.3721;4.6708
35;2.0238;4.6708
36;1.707;4.6708
37;2.1009;4.6708
38;2.3093;4.6708
39;2.1633;4.6708
40;2.2885;4.6708
41;2.4472;4.6708
42;2.0867;4.6708
43;1.5042;4.6708
44;1.805;4.6708
45;1.5517;4.6708
46;1.6124;4.6708
47;1.8874;4.6708
48;2.3893;4.6708
49;2.3681;4.6708
50;2.4233;4.6708
51;2.355;4.6708
52;2.2402;4.6708
53;2.3234;4.6708
54;2.9137;4.6708
55;2.1584;4.6708
56;2.5566;4.6708
57;2.3455;4.6708
58;2.4209;4.6708
59;2.3185;4.6708
60;2.5762;4.6708
61;2.2981;4.6708
62;2.106;4.6708
63;2.1946;4.6708
64;2.1419;4.6708
65;2.0363;4.6708
66;1.7429;4.6708
67;1.5713;4.6708
68;1.5818;4.6708
69;1.8027;4.6708
70;2.207;4.6708
71;2.1299;4.6708
72;2.2851;4.6708
73;2.3324;4.6708
74;2.2808;4.6708
75;2.0785;4.6708
76;2.2639;4.6708
77;2.184;4.6708
78;2.1266;4.6708
79;2.0114;4.6708
80;2.0297;4.6708
81;1.9794;4.6708
82;2.3593;4.6708
83;2.0077;4.6708
84;2.0731;4.6708
85;2.1074;4.6708
86;2.3025;4.6708
87;2.2161;4.6708
88;2.0132;4.6708
89;1.961;4.6708
90;2.1503;4.6708
91;2.0578;4.6708
92;2.0815;4.6708
93;2.0151;4.6708
94;1.7836;4.6708
95;2.0371;4.6708
96;2.2111;4.6708
97;2.1361;4.6708
98;2.2679;4.6708
99;2.366;4.6708
