0;0.0504;0.5551
1;0.0862;0.6441
2;0.1428;0.9327
3;0.2192;2.4041
4;0.3516;2.5982
5;0.596;2.5982
6;0.9028;2.5982
7;1.184;2.5982
8;1.2;2.5982
9;1.2497;2.5982
10;1.3951;2.5982
11;1.3138;2.5982
12;1.2483;2.5982
13;1.3716;2.5982
14;1.4427;2.5982
15;1.1407;2.5982
16;1.3134;2.5982
17;1.1025;2.5982
18;1.1876;3.6464
19;1.315;3.6464
20;1.3367;3.6464
21;1.4442;3.6464
22;1.2492;3.6464
23;1.1089;3.6464
24;1.0988;3.6464
25;1.2776;3.6464
26;1.3944;3.6464
27;1.8009;3.7717
28;1.5026;3.7717
29;1.7163;3.7717
30;1.8061;3.7717
31;1.5401;3.7717
32;1.1945;3.7717
33;1.325;3.7717
34;1.431;3.7717
35;1.94;3.7717
36;1.8902;3.7717
37;1.7282;3.7717
38;1.5858;3.7717
39;1.8595;3.7717
40;1.8608;3.7717
41;1.9541;3.7717
42;1.8967;3.7717
43;1.8831;3.7717
44;1.7159;3.7717
45;1.8646;8.8633
46;1.5193;8.8633
47;1.7645;8.8633
48;1.8877;8.8633
49;1.9224;8.8633
50;2.0992;8.8633
51;2.0844;8.8633
52;2.57;8.8633
53;3.4905;8.8633
54;4.0027;8.8633
55;3.5099;8.8633
56;3.5583;8.8633
57;4.3609;8.8633
58;4.2046;8.8633
59;3.8602;8.8633
60;3.3387;8.8633
61;3.4975;8.8633
62;4.4371;8.8633
63;4.6179;8.8633
64;4.4783;8.8633
65;4.1114;8.8633
66;4.2063;8.8633
67;4.4305;8.8633
68;4.3984;8.8633
69;4.8251;8.8633
70;3.4855;8.8633
71;3.5419;8.8633
72;4.3369;8.8633
73;3.7617;8.8633
74;3.707;8.8633
75;3.8503;8.8633
76;3.6269;8.8633
77;4.0065;8.8633
78;3.7936;8.8633
79;3.3399;8.8633
80;3.8823;8.8633
81;5.2253;8.8633
82;4.7935;8.8633
83;3.8837;8.8633
84;4.2457;8.8633
85;3.8978;8.8633
86;3.9149;8.8633
87;3.825;8.8633
88;3.9593;8.8633
89;4.3324;8.8633
90;3.5782;8.8633
91;4.4941;8.8633
92;4.2239;8.8633
93;4.197;8.8633
94;3.7841;8.8633
95;3.8494;8.8633
96;4.347;8.8633
97;3.9936;8.8633
98;4.5199;8.8633
99;4.0255;8.8633
