0;0.0481;0.8217
1;0.0675;0.8217
2;0.1091;1.4968
3;0.1849;1.4968
4;0.3222;1.7371
5;0.4827;2.4861
6;0.4942;2.4861
7;0.7783;2.4861
8;0.7748;2.5486
9;0.865;2.5486
10;1.1611;2.5486
11;1.0963;2.5486
12;1.0434;2.5486
13;1.2033;2.6552
14;1.2671;2.6552
15;1.2596;3.9828
16;1.3201;3.9828
17;1.3406;3.9828
18;1.4228;3.9828
19;1.5295;3.9828
20;1.6406;3.9828
21;1.6799;3.9828
22;2.0415;3.9828
23;1.6916;3.9828
24;1.8511;3.9828
25;2.1553;3.9828
26;2.3897;3.9828
27;1.9092;3.9828
28;1.9996;3.9828
29;1.9703;3.9828
30;1.7573;3.9828
31;2.0173;3.9828
32;1.6245;3.9828
33;1.7825;3.9828
34;1.7626;3.9828
35;1.7835;3.9828
36;2.1002;3.9828
37;1.8347;3.9828
38;2.0577;3.9828
39;1.8295;3.9828
40;1.7937;3.9828
41;1.6565;3.9828
42;1.76;3.9828
43;1.7148;4.1195
44;1.6364;4.1195
45;1.7715;4.1195
46;1.5603;4.1195
47;2.0213;4.1195
48;1.982;4.1195
49;2.0519;4.1195
50;1.8896;4.1195
51;1.9311;4.1195
52;1.747;4.1195
53;2.0932;4.1195
54;1.9989;4.1195
55;2.2411;4.1195
56;2.2389;4.1195
57;2.121;4.1195
58;2.1778;4.1195
59;2.1891;4.1195
60;1.9777;4.1195
61;2.0868;4.1195
62;2.0191;4.1195
63;2.1309;4.1195
64;2.3688;4.1195
65;2.1811;4.1195
66;2.2069;4.1195
67;2.4812;4.1195
68;2.0151;4.1195
69;1.799;4.1195
70;1.8377;4.1195
71;1.6423;4.1195
72;2.08;4.1195
73;2.1293;4.1195
74;2.2753;4.1195
75;2.1625;4.1195
76;2.4943;4.1195
77;2.3835;4.1195
78;2.0788;4.1195
79;2.125;4.1195
80;1.6697;4.1195
81;1.7011;4.1195
82;2.1392;4.1195
83;1.8195;4.1195
84;2.1861;4.1195
85;2.1318;4.1195
86;2.2279;4.1195
87;1.9794;4.1195
88;1.8051;4.1195
89;1.9459;4.1195
90;1.7875;4.1195
91;1.7975;4.1195
92;2.101;4.1195
93;2.1924;4.1195
94;1.8102;4.1195
95;1.9571;4.1195
96;1.685;4.1195
97;1.6594;4.1195
98;1.8862;4.1195
99;1.9618;4.1195
