0;0.0452;0.2478
1;0.0981;1.5971
2;0.1572;1.5971
3;0.2922;2.2578
4;0.3972;2.3978
5;0.6455;2.7361
6;0.9153;3.1749
7;0.6537;3.1749
8;0.7503;3.1749
9;0.7414;3.1749
10;1.0706;3.7874
11;0.9002;3.7874
12;1.0145;3.7874
13;1.3114;3.7874
14;1.394;3.7874
15;1.5825;3.7874
16;1.6019;3.7874
17;1.8049;3.7874
18;1.8365;3.7874
19;1.3886;3.7874
20;1.7047;3.7874
21;1.6828;3.7874
22;1.3766;3.7874
23;1.5782;3.7874
24;1.5154;3.7874
25;1.7584;3.7874
26;1.573;3.7874
27;1.735;3.7874
28;1.4913;3.7874
29;1.6793;3.7874
30;2.0221;3.7874
31;1.8345;3.7874
32;1.7193;3.7874
33;1.6175;3.7874
34;1.7738;3.7874
35;1.6043;3.7874
36;1.42;3.7874
37;1.6191;3.7874
38;1.8914;3.7874
39;1.8557;3.7874
40;1.6639;3.7874
41;1.8538;3.7874
42;1.5992;3.7874
43;1.7162;3.7874
44;1.2309;3.7874
45;1.7271;3.7874
46;1.4896;3.7874
47;1.5992;3.7874
48;1.3575;3.7874
49;1.6129;3.7874
50;1.9465;3.7874
51;2.0326;3.7874
52;1.5324;3.7874
53;1.5871;3.7874
54;1.632;3.7874
55;1.3714;3.7874
56;1.3399;3.7874
57;1.421;3.7874
58;1.5647;3.7874
59;1.4553;3.7874
60;1.5587;3.7874
61;1.6736;3.7874
62;1.6679;3.7874
63;1.7947;3.7874
64;1.6065;3.7874
65;1.6188;3.7874
66;1.5968;3.7874
67;1.5827;3.7874
68;1.5757;3.7874
69;1.4441;3.7874
70;1.5879;3.7874
71;1.6124;3.7874
72;1.6141;3.7874
73;1.7671;3.7874
74;1.6683;3.7874
75;1.6272;3.7874
76;1.8156;3.7874
77;1.7588;3.7874
78;1.5519;3.7874
79;1.7441;3.7874
80;2.0039;3.7874
81;1.6073;3.7874
82;1.4877;3.7874
83;1.7563;3.7874
84;1.6243;3.7874
85;1.647;3.7874
86;1.9142;3.7874
87;1.9541;3.7874
88;1.6119;3.7874
89;1.9035;3.7874
90;1.8074;3.7874
91;1.5188;3.7874
92;1.6918;3.7874
93;1.8425;3.7874
94;1.9223;3.7874
95;1.5486;3.7874
96;1.5159;3.7874
97;1.4503;3.7874
98;1.3099;3.7874
99;1.5172;3.7874
