0;0.0262;0.384
1;0.0633;0.7738
2;0.1088;0.7738
3;0.1634;0.7738
4;0.2489;0.7738
5;0.276;1.5789
6;0.3879;1.5789
7;0.4678;1.6905
8;0.4921;1.6905
9;0.6719;1.6905
10;0.711;1.9063
11;0.71;1.9063
12;0.6957;1.9063
13;0.716;1.9063
14;0.7884;1.9063
15;0.9915;1.9063
16;1.0057;1.9063
17;1.0635;1.9063
18;1.0668;1.9063
19;0.9271;1.9671
20;1.0193;1.9671
21;1.1194;1.9671
22;0.7614;1.9671
23;0.9711;1.9671
24;0.945;2.2001
25;0.8187;2.2001
26;0.9558;2.2001
27;0.8832;2.2001
28;0.8964;2.2001
29;0.8806;2.2001
30;0.9129;2.2001
31;0.9177;2.9507
32;0.8694;2.9507
33;1.0156;2.9507
34;1.014;2.9507
35;0.9005;3.3001
36;0.8598;3.3001
37;0.9204;3.3001
38;1.3673;3.3001
39;1.3577;3.3001
40;1.5662;3.3001
41;1.822;3.3001
42;1.7378;3.3001
43;1.5388;3.3001
44;1.7205;3.3001
45;1.5039;3.3001
46;1.4951;3.3001
47;1.3882;3.3001
48;1.6129;3.3001
49;1.6097;3.3001
50;1.4448;3.3001
51;1.5734;3.3001
52;1.3589;3.3001
53;1.5322;3.3001
54;1.5959;3.3001
55;1.4496;3.3001
56;1.615;3.3001
57;1.6175;3.3001
58;1.5617;3.3001
59;1.896;3.3001
60;1.2958;3.3001
61;1.4701;3.3001
62;1.5062;3.3001
63;1.2654;3.3001
64;1.0492;3.3001
65;1.266;3.3001
66;1.682;3.3001
67;1.6826;3.3001
68;1.7901;3.3001
69;1.5634;3.3001
70;1.5868;3.3001
71;1.6552;3.3001
72;1.3889;3.3001
73;1.119;3.3001
74;1.4146;3.3001
75;1.411;3.3001
76;1.5769;3.3001
77;1.4424;3.3001
78;1.3423;3.3001
79;1.0558;3.3001
80;1.2012;3.3001
81;1.5556;3.3001
82;1.7246;3.3001
83;1.627;3.3001
84;1.4128;3.3001
85;1.707;3.3001
86;1.8881;3.3001
87;1.655;3.3001
88;1.5456;3.3001
89;1.6107;3.3001
90;1.5153;3.3001
91;1.6818;3.3001
92;1.6779;3.3001
93;1.464;3.3001
94;2.0789;3.3001
95;1.5824;3.3001
96;1.5819;3.3001
97;1.8069;3.3001
98;1.4456;3.3001
99;1.2973;3.3001
