0;0.002
1;0.003
2;0.002
3;0.002
4;0.001
5;0.001
6;0.002
7;0.002
8;0.005
9;0.009
10;0.004
11;0.005
12;0.004
13;0.002
14;0.003
15;0.004
16;0.005
17;0.005
18;0.003
19;0.001
20;0.002
21;0.001
22;0.001
23;0.005
24;0.003
25;0.006
26;0.006
27;0.002
28;0.004
29;0.004
30;0.006
31;0.003
32;0.002
33;0.001
34;0.004
35;0.003
36;0.002
37;0.002
38;0.003
39;0.001
40;0.001
41;0.004
42;0.002
43;0.004
44;0.004
45;0.005
46;0.002
47;0.005
48;0.013
49;0.009
50;0.01
51;0.002
52;0.006
53;0.002
54;0.002
55;0.002
56;0.004
57;0.001
58;0.004
59;0.007
60;0.008
61;0.003
62;0.004
63;0.007
64;0.003
65;0.002
66;0.004
67;0.009
68;0.007
69;0.004
70;0.003
71;0.003
72;0.002
73;0.007
74;0.01
75;0.004
76;0.001
77;0.002
78;0.004
79;0.002
80;0.002
81;0.002
82;0.004
83;0.006
84;0.007
85;0.009
86;0.005
87;0.002
88;0.002
89;0.003
90;0.002
91;0.001
92;0.004
93;0.002
94;0.005
95;0.01
96;0.002
97;0.003
98;0.004
99;0.003
