0;0.002
1;0.001
2;0.005
3;0.012
4;0.002
5;0.001
6;0.001
7;0.002
8;0.001
9;0.002
10;0.003
11;0.008
12;0.004
13;0.004
14;0.002
15;0.003
16;0.004
17;0.003
18;0.005
19;0.007
20;0.003
21;0.005
22;0.003
23;0.002
24;0.003
25;0.002
26;0.005
27;0.004
28;0.001
29;0.002
30;0.003
31;0.004
32;0.003
33;0.004
34;0.001
35;0.003
36;0.003
37;0.002
38;0.012
39;0.009
40;0.01
41;0.008
42;0.003
43;0.001
44;0.002
45;0.003
46;0.002
47;0.005
48;0.002
49;0.002
50;0.008
51;0.006
52;0.003
53;0.003
54;0.008
55;0.008
56;0.008
57;0.007
58;0.003
59;0.01
60;0.003
61;0.003
62;0.002
63;0.002
64;0.004
65;0.003
66;0.008
67;0.007
68;0.004
69;0.002
70;0.004
71;0.006
72;0.003
73;0.002
74;0.003
75;0.002
76;0.002
77;0.004
78;0.004
79;0.007
80;0.004
81;0.005
82;0.011
83;0.0
84;0.001
85;0.003
86;0.007
87;0.004
88;0.001
89;0.003
90;0.001
91;0.002
92;0.002
93;0.002
94;0.004
95;0.001
96;0.002
97;0.005
98;0.003
99;0.007
