0;0.001
1;0.001
2;0.002
3;0.001
4;0.002
5;0.004
6;0.008
7;0.002
8;0.007
9;0.006
10;0.004
11;0.002
12;0.002
13;0.002
14;0.002
15;0.003
16;0.004
17;0.001
18;0.005
19;0.002
20;0.004
21;0.004
22;0.003
23;0.002
24;0.005
25;0.002
26;0.002
27;0.002
28;0.002
29;0.013
30;0.002
31;0.003
32;0.005
33;0.003
34;0.015
35;0.002
36;0.001
37;0.001
38;0.001
39;0.003
40;0.007
41;0.002
42;0.006
43;0.003
44;0.009
45;0.006
46;0.005
47;0.005
48;0.002
49;0.002
50;0.004
51;0.002
52;0.006
53;0.004
54;0.006
55;0.003
56;0.012
57;0.011
58;0.009
59;0.003
60;0.002
61;0.005
62;0.009
63;0.003
64;0.002
65;0.001
66;0.001
67;0.003
68;0.001
69;0.005
70;0.002
71;0.007
72;0.005
73;0.002
74;0.004
75;0.004
76;0.001
77;0.002
78;0.008
79;0.019
80;0.003
81;0.008
82;0.001
83;0.002
84;0.004
85;0.002
86;0.001
87;0.002
88;0.002
89;0.005
90;0.005
91;0.004
92;0.002
93;0.005
94;0.006
95;0.005
96;0.001
97;0.003
98;0.003
99;0.001
