0;0.001
1;0.001
2;0.005
3;0.006
4;0.007
5;0.006
6;0.004
7;0.003
8;0.003
9;0.003
10;0.001
11;0.003
12;0.009
13;0.001
14;0.002
15;0.002
16;0.006
17;0.004
18;0.002
19;0.002
20;0.004
21;0.012
22;0.017
23;0.002
24;0.009
25;0.008
26;0.005
27;0.003
28;0.003
29;0.009
30;0.003
31;0.005
32;0.004
33;0.004
34;0.003
35;0.006
36;0.006
37;0.025
38;0.007
39;0.005
40;0.01
41;0.011
42;0.004
43;0.004
44;0.004
45;0.002
46;0.002
47;0.004
48;0.007
49;0.002
50;0.002
51;0.002
52;0.004
53;0.005
54;0.003
55;0.004
56;0.003
57;0.002
58;0.004
59;0.002
60;0.003
61;0.003
62;0.004
63;0.005
64;0.005
65;0.007
66;0.001
67;0.004
68;0.006
69;0.002
70;0.002
71;0.006
72;0.003
73;0.001
74;0.004
75;0.001
76;0.003
77;0.004
78;0.004
79;0.002
80;0.003
81;0.005
82;0.002
83;0.003
84;0.002
85;0.002
86;0.001
87;0.002
88;0.002
89;0.001
90;0.003
91;0.001
92;0.001
93;0.001
94;0.003
95;0.006
96;0.004
97;0.002
98;0.004
99;0.005
