0;0.001
1;0.002
2;0.001
3;0.002
4;0.007
5;0.004
6;0.003
7;0.004
8;0.001
9;0.001
10;0.003
11;0.001
12;0.004
13;0.005
14;0.008
15;0.01
16;0.002
17;0.002
18;0.006
19;0.004
20;0.006
21;0.004
22;0.004
23;0.001
24;0.001
25;0.004
26;0.003
27;0.005
28;0.002
29;0.004
30;0.005
31;0.005
32;0.003
33;0.004
34;0.003
35;0.013
36;0.014
37;0.008
38;0.01
39;0.013
40;0.019
41;0.008
42;0.002
43;0.013
44;0.011
45;0.007
46;0.011
47;0.002
48;0.002
49;0.003
50;0.004
51;0.003
52;0.006
53;0.008
54;0.004
55;0.002
56;0.002
57;0.002
58;0.011
59;0.003
60;0.003
61;0.002
62;0.002
63;0.005
64;0.018
65;0.012
66;0.004
67;0.002
68;0.009
69;0.002
70;0.008
71;0.007
72;0.003
73;0.003
74;0.001
75;0.004
76;0.002
77;0.002
78;0.006
79;0.001
80;0.002
81;0.001
82;0.002
83;0.0
84;0.001
85;0.005
86;0.001
87;0.002
88;0.004
89;0.002
90;0.006
91;0.005
92;0.002
93;0.003
94;0.002
95;0.005
96;0.003
97;0.003
98;0.007
99;0.005
