0;0.002
1;0.002
2;0.005
3;0.001
4;0.007
5;0.004
6;0.004
7;0.002
8;0.005
9;0.001
10;0.002
11;0.004
12;0.003
13;0.003
14;0.002
15;0.001
16;0.008
17;0.004
18;0.002
19;0.003
20;0.001
21;0.003
22;0.003
23;0.002
24;0.002
25;0.002
26;0.006
27;0.001
28;0.006
29;0.002
30;0.001
31;0.004
32;0.005
33;0.003
34;0.009
35;0.005
36;0.002
37;0.004
38;0.005
39;0.007
40;0.004
41;0.01
42;0.011
43;0.003
44;0.009
45;0.006
46;0.002
47;0.004
48;0.006
49;0.003
50;0.001
51;0.004
52;0.005
53;0.001
54;0.004
55;0.002
56;0.002
57;0.002
58;0.003
59;0.001
60;0.005
61;0.002
62;0.003
63;0.009
64;0.003
65;0.003
66;0.004
67;0.004
68;0.012
69;0.004
70;0.001
71;0.003
72;0.004
73;0.003
74;0.021
75;0.003
76;0.005
77;0.002
78;0.002
79;0.003
80;0.002
81;0.002
82;0.003
83;0.001
84;0.005
85;0.008
86;0.001
87;0.004
88;0.001
89;0.002
90;0.001
91;0.005
92;0.003
93;0.008
94;0.004
95;0.003
96;0.002
97;0.004
98;0.001
99;0.003
