0;0.001
1;0.003
2;0.001
3;0.005
4;0.009
5;0.006
6;0.003
7;0.003
8;0.008
9;0.005
10;0.002
11;0.002
12;0.002
13;0.003
14;0.008
15;0.003
16;0.003
17;0.003
18;0.004
19;0.003
20;0.002
21;0.004
22;0.001
23;0.004
24;0.003
25;0.002
26;0.002
27;0.001
28;0.003
29;0.003
30;0.004
31;0.003
32;0.004
33;0.002
34;0.002
35;0.002
36;0.004
37;0.003
38;0.003
39;0.006
40;0.003
41;0.004
42;0.004
43;0.006
44;0.003
45;0.002
46;0.001
47;0.002
48;0.002
49;0.004
50;0.003
51;0.004
52;0.001
53;0.001
54;0.001
55;0.003
56;0.005
57;0.002
58;0.003
59;0.004
60;0.007
61;0.002
62;0.005
63;0.007
64;0.005
65;0.009
66;0.008
67;0.002
68;0.002
69;0.007
70;0.011
71;0.003
72;0.004
73;0.003
74;0.003
75;0.004
76;0.006
77;0.002
78;0.002
79;0.005
80;0.002
81;0.014
82;0.006
83;0.007
84;0.002
85;0.003
86;0.002
87;0.006
88;0.002
89;0.006
90;0.006
91;0.004
92;0.004
93;0.011
94;0.007
95;0.01
96;0.009
97;0.002
98;0.003
99;0.002
