0;0.261
1;0.457
2;0.413
3;0.487
4;0.568
5;0.627
6;0.698
7;0.649
8;0.7
9;0.671
10;0.624
11;0.727
12;0.666
13;0.708
14;0.639
15;0.617
16;0.634
17;0.587
18;0.604
19;0.616
20;0.516
21;0.617
22;0.54
23;0.617
24;0.55
25;0.632
26;0.63
27;0.579
28;0.511
29;0.593
30;0.67
31;0.483
32;0.489
33;0.527
34;0.572
35;0.464
36;0.443
37;0.524
38;0.528
39;0.621
40;0.613
41;0.576
42;0.494
43;0.511
44;0.633
45;0.601
46;0.581
47;0.641
48;0.634
49;0.672
