0;0.247
1;0.349
2;0.44
3;0.59
4;0.5
5;0.566
6;0.681
7;0.63
8;0.579
9;0.739
10;0.749
11;0.576
12;0.674
13;0.637
14;0.6
15;0.627
16;0.57
17;0.556
18;0.59
19;0.517
20;0.601
21;0.59
22;0.667
23;0.591
24;0.638
25;0.635
26;0.641
27;0.548
28;0.642
29;0.636
30;0.572
31;0.638
32;0.552
33;0.546
34;0.617
35;0.506
36;0.512
37;0.665
38;0.664
39;0.676
40;0.677
41;0.642
42;0.659
43;0.689
44;0.667
45;0.648
46;0.67
47;0.469
48;0.69
49;0.637
